city,local,total_price,unit_price,layout,area,floor,time
上海,浦东,475.0,84475,2室1厅,56.23,6.0,2020-03-31
上海,宝山,705.0,66636,3室2厅,105.8,25.0,2021-01-31
苏州,张家港,180.0,13334,3室2厅,135.0,6.0,2021-03-25
成都,天府新区,175.0,29299,2室1厅,59.73,27.0,2021-04-03
苏州,工业园区,182.0,28707,2室1厅,63.4,6.0,2021-02-20
苏州,昆山,189.5,19249,3室2厅,98.45,16.0,2020-05-16
成都,青羊,112.0,21635,1室1厅,51.77,20.0,2021-03-12
上海,普陀,545.0,67484,3室1厅,80.76,29.0,2021-03-15
苏州,工业园区,151.0,22206,2室1厅,68.0,18.0,2021-01-18
南京,建邺,410.0,45652,2室1厅,89.81,6.0,2021-03-28
上海,静安,278.0,63182,1室1厅,44.0,6.0,2021-03-09
成都,成华,195.0,21972,3室2厅,88.75,33.0,2020-07-18
成都,成华,175.0,19331,3室1厅,90.53,28.0,2021-03-12
成都,郫都,133.0,14991,3室2厅,88.72,33.0,2021-03-31
苏州,工业园区,242.0,31556,2室2厅,76.69,16.0,2021-03-18
上海,长宁,610.0,60182,2室2厅,101.36,5.0,2021-03-08
成都,锦江,143.0,17664,2室1厅,80.96,7.0,2021-03-29
成都,青羊,130.0,23211,2室1厅,56.01,18.0,2020-08-12
成都,郫都,172.0,15759,4室2厅,109.15,33.0,2020-11-21
苏州,吴中,140.5,26844,2室2厅,52.34,6.0,2021-02-06
南京,浦口,260.0,28819,2室2厅,90.22,18.0,2021-03-12
成都,双流,127.8,16032,2室1厅,79.72,26.0,2021-03-26
成都,龙泉驿,150.0,18961,2室1厅,79.11,18.0,2020-12-01
南京,江宁,265.0,39202,2室1厅,67.6,34.0,2021-03-14
成都,高新,178.0,23961,2室2厅,74.29,27.0,2021-03-24
上海,青浦,241.0,29950,2室2厅,80.47,18.0,2021-03-01
成都,青羊,245.0,32267,2室1厅,75.93,35.0,2021-03-01
上海,闵行,288.0,39670,2室1厅,72.6,6.0,2021-01-05
南京,浦口,175.0,21922,2室2厅,79.83,6.0,2021-03-01
成都,锦江,300.0,27771,3室2厅,108.03,31.0,2021-03-21
成都,成华,88.0,14995,3室1厅,58.69,32.0,2020-12-12
苏州,姑苏,162.0,24931,3室1厅,64.98,5.0,2020-10-26
苏州,吴江,254.0,20484,3室2厅,124.0,26.0,2021-03-21
苏州,昆山,190.0,20278,3室2厅,93.7,33.0,2020-08-05
上海,闵行,851.0,63272,4室2厅,134.5,6.0,2021-01-06
成都,成华,110.0,14331,2室2厅,76.76,26.0,2019-07-21
南京,秦淮,171.0,28692,2室1厅,59.6,7.0,2020-07-26
苏州,工业园区,368.0,37517,3室2厅,98.09,24.0,2021-03-24
苏州,昆山,145.0,17172,2室2厅,84.44,15.0,2021-03-19
成都,温江,72.0,9430,2室1厅,76.36,18.0,2021-01-24
上海,徐汇,435.0,94627,1室1厅,45.97,18.0,2021-03-06
北京,朝阳,510.0,45963,3室1厅,110.96,16.0,2021-03-08
成都,高新,480.0,36246,3室2厅,132.43,18.0,2020-08-30
成都,新都,93.0,11055,2室2厅,84.13,27.0,2021-03-24
苏州,工业园区,327.8,26883,3室2厅,121.94,6.0,2021-01-09
苏州,昆山,359.0,24931,4室2厅,144.0,29.0,2021-03-21
成都,温江,95.0,10787,2室1厅,88.07,6.0,2021-03-22
苏州,高新,270.0,20301,4室2厅,133.0,7.0,2021-03-17
成都,双流,176.0,15236,4室1厅,115.52,17.0,2021-03-29
上海,浦东,1100.0,140522,1室2厅,78.28,9.0,2021-03-22
成都,武侯,185.0,16239,3室2厅,113.93,12.0,2021-03-08
上海,闵行,950.0,69106,3室2厅,137.47,13.0,2021-01-17
苏州,昆山,63.0,15262,1室1厅,41.28,21.0,2021-03-21
苏州,相城,215.0,25038,2室2厅,85.87,18.0,2021-02-27
上海,虹口,670.0,114923,1室1厅,58.3,30.0,2021-03-28
苏州,高新,172.5,19952,2室1厅,86.46,11.0,2020-10-18
苏州,姑苏,182.0,26884,3室1厅,67.7,6.0,2021-04-03
苏州,工业园区,180.0,25855,2室1厅,69.62,4.0,2021-02-20
成都,成华,131.0,11987,3室2厅,109.29,7.0,2021-03-26
北京,亦庄开发区,700.0,45200,3室2厅,154.87,18.0,2021-03-24
上海,浦东,529.0,104196,2室1厅,50.77,6.0,2021-01-30
苏州,工业园区,188.0,27152,2室1厅,69.24,11.0,2021-01-25
成都,新都,105.0,12336,2室1厅,85.12,33.0,2021-03-27
苏州,昆山,72.0,12163,2室1厅,59.2,6.0,2021-03-23
上海,杨浦,239.0,56973,1室1厅,41.95,6.0,2021-03-30
南京,鼓楼,490.0,86283,2室1厅,56.79,6.0,2021-03-20
成都,成华,144.0,23767,2室1厅,60.59,33.0,2021-03-18
成都,武侯,71.7099,12461,2室1厅,57.55,7.0,2021-03-13
上海,浦东,1050.0,100662,2室2厅,104.31,14.0,2020-12-28
北京,大兴,244.0,54043,1室1厅,45.15,6.0,2021-03-20
北京,昌平,465.0,47113,2室2厅,98.7,6.0,2020-08-22
上海,长宁,950.0,98897,2室1厅,96.06,22.0,2021-03-17
南京,栖霞,154.0,19877,2室1厅,77.48,27.0,2021-03-31
上海,闵行,950.0,90580,2室2厅,104.88,12.0,2021-02-19
南京,江宁,166.0,25152,2室2厅,66.0,6.0,2021-03-17
北京,西城,1100.0,174051,3室1厅,63.2,5.0,2021-03-21
北京,朝阳,620.0,70898,2室1厅,87.45,27.0,2021-03-30
北京,东城,515.0,89132,1室1厅,57.78,25.0,2021-03-22
上海,松江,560.0,37178,3室2厅,150.63,18.0,2021-02-27
南京,秦淮,222.0,33485,2室1厅,66.3,6.0,2021-03-30
北京,海淀,425.0,61783,2室1厅,68.79,22.0,2021-03-22
南京,建邺,238.8,37232,4室2厅,64.14,6.0,2021-03-15
北京,朝阳,1168.0,89847,3室2厅,130.0,27.0,2021-03-31
北京,大兴,282.0,31579,3室1厅,89.3,9.0,2021-03-23
上海,长宁,365.0,76762,2室0厅,47.55,6.0,2021-02-26
南京,玄武,193.0,32885,2室1厅,58.69,7.0,2019-03-26
南京,秦淮,202.0,31662,3室1厅,63.8,7.0,2020-11-01
北京,西城,968.0,166897,2室1厅,58.0,6.0,2021-03-01
北京,大兴,274.8,47306,1室1厅,58.09,27.0,2021-03-22
上海,闵行,485.0,68195,2室1厅,71.12,6.0,2021-02-24
上海,宝山,310.0,35551,3室1厅,87.2,6.0,2019-03-14
北京,东城,430.0,118100,1室1厅,36.41,5.0,2021-04-01
北京,西城,968.0,166897,2室1厅,58.0,6.0,2021-03-01
北京,海淀,628.0,164830,2室1厅,38.1,6.0,2021-03-28
上海,普陀,508.0,70224,2室2厅,72.34,7.0,2021-02-28
上海,普陀,1225.0,98552,3室2厅,124.3,34.0,2021-02-23
南京,江宁,138.0,16274,3室1厅,84.8,30.0,2021-03-16
北京,西城,1186.0,179970,2室1厅,65.9,13.0,2021-03-31
上海,浦东,1070.0,82991,3室2厅,128.93,11.0,2021-03-19
北京,西城,675.0,98569,1室1厅,68.48,16.0,2021-03-15
北京,昌平,329.0,31373,3室2厅,104.87,6.0,2020-12-22
北京,朝阳,245.0,52576,2室1厅,46.6,5.0,2021-01-09
北京,朝阳,830.0,115150,3室1厅,72.08,6.0,2021-03-24
南京,秦淮,420.0,39530,3室2厅,106.25,6.0,2021-04-01
南京,雨花台,487.0,62436,2室1厅,78.0,23.0,2021-02-28
上海,浦东,490.0,67207,2室2厅,72.91,6.0,2021-03-28
上海,闵行,548.0,112365,1室1厅,48.77,6.0,2020-10-28
北京,昌平,510.0,52556,2室1厅,97.04,20.0,2020-11-17
南京,江宁,578.0,22576,4室3厅,256.03,2.0,2021-03-04
南京,浦口,35.0,13895,1室1厅,25.19,33.0,2021-03-10
北京,西城,968.0,158429,2室1厅,61.1,6.0,2021-03-29
北京,朝阳,322.0,64620,1室1厅,49.83,24.0,2020-10-21
北京,丰台,770.0,74606,2室1厅,103.21,9.0,2021-03-17
上海,浦东,555.0,64678,3室1厅,85.81,6.0,2021-03-21
南京,建邺,202.0,33428,2室1厅,60.43,6.0,2021-01-03
苏州,相城,256.0,26617,3室2厅,96.18,18.0,2021-02-24
南京,江宁,360.0,31164,4室2厅,115.52,11.0,2020-09-30
北京,朝阳,395.0,60086,2室1厅,65.74,21.0,2021-03-25
北京,丰台,685.0,74864,3室1厅,91.5,9.0,2021-03-13
北京,东城,820.0,146116,2室1厅,56.12,5.0,2021-03-28
南京,建邺,170.0,29155,2室1厅,58.31,24.0,2021-03-08
南京,秦淮,160.0,33099,2室1厅,48.34,7.0,2020-06-19
上海,闵行,429.0,52388,2室2厅,81.89,12.0,2021-03-29
上海,虹口,1280.0,100212,3室2厅,127.73,39.0,2021-03-16
北京,海淀,430.0,70377,2室1厅,61.1,6.0,2021-03-17
上海,浦东,540.0,57533,3室1厅,93.86,6.0,2021-03-04
北京,朝阳,329.0,55641,2室1厅,59.13,6.0,2021-03-27
北京,朝阳,470.0,82529,2室1厅,56.95,6.0,2021-03-12
北京,丰台,495.0,78747,1室1厅,62.86,10.0,2021-02-24
北京,西城,510.0,94550,1室1厅,53.94,7.0,2021-03-13
北京,朝阳,499.0,59912,2室1厅,83.29,26.0,2021-03-04
南京,江宁,309.0,24642,3室2厅,125.4,18.0,2020-09-04
北京,石景山,317.0,48486,2室1厅,65.38,6.0,2021-03-03
北京,丰台,365.0,57845,2室1厅,63.1,6.0,2021-04-01
苏州,吴江,367.7,25714,4室2厅,143.0,33.0,2021-04-02
北京,丰台,472.0,68525,1室1厅,68.88,17.0,2020-09-16
南京,鼓楼,380.0,62738,3室1厅,60.57,6.0,2021-03-10
南京,江宁,127.0,14293,3室1厅,88.86,11.0,2021-03-03
上海,松江,226.0,39141,1室1厅,57.74,15.0,2021-03-24
上海,浦东,418.0,83903,2室0厅,49.82,6.0,2021-02-21
南京,秦淮,195.0,31452,3室1厅,62.0,4.0,2021-03-10
北京,丰台,658.0,68757,3室2厅,95.7,6.0,2021-01-10
北京,大兴,480.0,48097,2室1厅,99.8,15.0,2021-03-04
北京,海淀,799.0,77050,3室1厅,103.7,14.0,2021-03-13
成都,成华,145.0,18672,3室2厅,77.66,27.0,2020-08-18
南京,栖霞,865.0,48851,5室2厅,177.07,11.0,2021-03-27
南京,栖霞,116.0,24202,1室1厅,47.93,6.0,2020-11-07
北京,海淀,700.0,85901,2室1厅,81.49,9.0,2021-03-06
南京,江宁,206.0,32866,2室1厅,62.68,6.0,2021-02-19
北京,朝阳,255.0,61461,1室1厅,41.49,4.0,2021-03-09
北京,丰台,545.0,58364,2室1厅,93.38,16.0,2021-03-06
上海,奉贤,209.0,16116,3室2厅,129.69,6.0,2021-03-27
南京,鼓楼,465.0,58082,3室1厅,80.06,7.0,2020-08-29
北京,石景山,323.0,51988,2室1厅,62.13,6.0,2021-03-08
北京,朝阳,725.0,90989,3室1厅,79.68,22.0,2021-03-13
南京,浦口,280.0,25356,3室2厅,110.43,11.0,2020-07-11
成都,高新西,132.0,15346,3室1厅,86.02,17.0,2021-03-21
苏州,昆山,164.0,17715,3室2厅,92.58,11.0,2021-03-27
北京,石景山,169.0,32451,1室1厅,52.08,24.0,2021-02-24
苏州,吴中,633.0,32177,5室2厅,196.73,4.0,2020-06-04
南京,玄武,430.0,71512,3室1厅,60.13,5.0,2021-03-28
北京,房山,200.0,23300,2室1厅,85.84,15.0,2020-12-20
北京,海淀,1260.0,77277,3室2厅,163.05,6.0,2021-03-17
南京,秦淮,289.0,39962,3室1厅,72.32,5.0,2021-03-02
苏州,工业园区,795.0,56164,4室2厅,141.55,17.0,2020-12-14
南京,江宁,178.0,26695,2室1厅,66.68,7.0,2021-03-11
南京,建邺,560.0,62922,3室1厅,89.0,32.0,2021-03-04
苏州,相城,220.0,25241,3室2厅,87.16,30.0,2021-03-28
上海,浦东,720.0,98294,2室2厅,73.25,6.0,2021-03-10
北京,东城,599.0,105906,2室1厅,56.56,6.0,2021-03-30
南京,秦淮,258.0,34173,3室1厅,75.5,7.0,2021-03-29
南京,江宁,399.0,47478,3室1厅,84.04,33.0,2021-03-22
南京,建邺,545.0,61499,2室2厅,88.62,26.0,2021-02-05
北京,西城,1052.0,159879,2室1厅,65.8,16.0,2021-03-17
苏州,昆山,145.0,16151,2室1厅,89.78,33.0,2021-03-08
南京,浦口,280.0,23377,3室2厅,119.78,11.0,2021-02-03
上海,普陀,830.0,90012,2室2厅,92.21,18.0,2021-03-29
南京,秦淮,258.0,41816,3室1厅,61.7,5.0,2019-11-14
南京,溧水,89.0,8397,3室2厅,106.0,33.0,2019-11-04
成都,高新西,174.0,13939,4室2厅,124.83,33.0,2021-02-23
上海,杨浦,230.0,55785,1室1厅,41.23,6.0,2021-03-25
南京,江宁,330.0,37483,3室2厅,88.04,18.0,2021-03-24
北京,海淀,630.0,97223,2室1厅,64.8,6.0,2021-03-22
上海,奉贤,215.0,25932,2室2厅,82.91,6.0,2021-03-28
南京,江宁,890.0,46434,4室2厅,191.67,30.0,2021-03-26
北京,朝阳,660.0,69577,2室1厅,94.86,27.0,2020-07-22
北京,昌平,306.0,68243,1室0厅,44.84,22.0,2021-03-21
南京,浦口,175.0,21917,2室1厅,79.85,11.0,2021-03-19
成都,锦江,178.0,21076,3室1厅,84.46,34.0,2021-01-11
成都,温江,88.0,9990,3室2厅,88.09,18.0,2020-06-08
南京,秦淮,298.0,38919,2室1厅,76.57,8.0,2020-09-20
北京,海淀,2350.0,143951,3室2厅,163.25,4.0,2021-03-29
苏州,工业园区,326.0,38672,2室2厅,84.3,25.0,2020-09-02
上海,松江,455.0,49733,2室2厅,91.49,17.0,2021-03-30
南京,浦口,160.0,25543,2室1厅,62.64,7.0,2021-02-25
北京,昌平,432.0,39213,2室2厅,110.17,6.0,2021-03-07
北京,朝阳,1020.0,122112,2室2厅,83.53,6.0,2021-03-21
北京,朝阳,525.0,53257,2室1厅,98.58,25.0,2021-04-01
成都,高新,350.0,28410,4室2厅,123.2,39.0,2021-02-22
上海,普陀,675.0,67514,3室1厅,99.98,5.0,2021-02-19
北京,石景山,380.0,48507,2室2厅,78.34,6.0,2021-04-03
成都,高新,760.0,41565,4室1厅,182.85,16.0,2021-03-29
成都,金牛,112.0,12886,2室2厅,86.92,6.0,2020-11-20
上海,普陀,299.0,59503,1室1厅,50.25,6.0,2021-03-28
上海,徐汇,230.0,96924,1室1厅,23.73,7.0,2021-03-05
上海,闵行,1168.0,87972,3室2厅,132.77,5.0,2021-03-01
南京,玄武,256.0,47042,2室1厅,54.42,7.0,2021-01-27
苏州,吴中,275.0,15588,4室2厅,176.42,3.0,2021-03-27
南京,浦口,285.0,24180,3室2厅,117.87,11.0,2021-02-20
南京,建邺,515.0,49306,3室2厅,104.45,11.0,2020-10-27
北京,昌平,398.0,48051,2室1厅,82.83,7.0,2021-03-22
北京,朝阳,450.0,71192,2室1厅,63.21,6.0,2021-03-22
北京,顺义,321.0,35163,2室2厅,91.29,6.0,2021-02-08
北京,朝阳,596.0,98840,2室1厅,60.3,7.0,2021-03-15
北京,朝阳,335.0,63701,2室1厅,52.59,6.0,2021-03-30
南京,鼓楼,760.0,80766,3室1厅,94.1,7.0,2021-03-05
北京,门头沟,578.0,44981,3室1厅,128.5,11.0,2020-12-17
北京,西城,540.0,92609,1室1厅,58.31,28.0,2021-03-30
上海,闵行,268.0,68543,1室1厅,39.1,6.0,2021-03-14
上海,浦东,520.0,99675,2室0厅,52.17,5.0,2021-03-06
南京,浦口,550.0,40504,3室2厅,135.79,32.0,2021-02-23
北京,通州,225.0,46469,1室1厅,48.42,6.0,2021-03-28
苏州,工业园区,549.0,43700,3室2厅,125.63,25.0,2021-03-11
上海,宝山,400.0,42257,2室2厅,94.66,11.0,2021-01-20
上海,浦东,228.0,40255,2室1厅,56.64,5.0,2021-01-25
成都,成华,113.5,15848,2室1厅,71.62,18.0,2021-03-09
上海,奉贤,143.0,23215,2室1厅,61.6,6.0,2021-03-14
上海,普陀,475.0,58824,3室1厅,80.75,7.0,2021-01-27
上海,松江,275.0,38602,2室2厅,71.24,6.0,2021-03-27
南京,秦淮,365.0,66172,2室1厅,55.16,7.0,2021-03-21
成都,武侯,86.0,16706,1室0厅,51.48,17.0,2021-04-01
南京,江宁,259.0,28288,2室2厅,91.56,6.0,2020-11-20
苏州,工业园区,152.0,32000,1室1厅,47.5,4.0,2020-12-21
上海,普陀,458.0,90087,1室1厅,50.84,6.0,2021-02-26
苏州,昆山,164.0,17715,3室2厅,92.58,11.0,2021-03-27
北京,朝阳,389.0,55988,2室1厅,69.48,18.0,2020-11-17
成都,高新,195.0,24921,3室1厅,78.25,24.0,2021-03-30
苏州,姑苏,328.0,56787,2室1厅,57.76,4.0,2021-03-18
上海,浦东,420.0,60844,2室1厅,69.03,33.0,2021-02-28
苏州,工业园区,840.0,65477,3室2厅,128.29,10.0,2021-03-12
苏州,姑苏,169.3,21982,2室2厅,77.02,5.0,2021-03-02
北京,丰台,398.0,76392,2室1厅,52.1,6.0,2021-03-25
上海,徐汇,289.0,83647,1室0厅,34.55,6.0,2021-03-06
上海,闵行,1038.0,90513,3室2厅,114.68,11.0,2021-03-01
苏州,相城,234.0,27536,3室2厅,84.98,9.0,2020-11-11
北京,西城,1200.0,137995,3室1厅,86.96,21.0,2021-03-18
上海,松江,560.0,37178,3室2厅,150.63,18.0,2021-02-27
成都,青羊,94.0,9238,3室2厅,101.76,7.0,2020-08-03
南京,雨花台,270.0,25000,4室1厅,108.0,10.0,2019-09-17
成都,成华,212.0,21465,3室1厅,98.77,29.0,2021-03-29
成都,成华,156.0,19048,3室1厅,81.9,33.0,2021-03-27
北京,朝阳,265.0,59034,1室1厅,44.89,6.0,2020-12-09
苏州,姑苏,230.0,24334,3室1厅,94.52,32.0,2021-01-09
成都,温江,170.0,12267,4室1厅,138.59,11.0,2021-03-12
苏州,姑苏,439.7,38169,3室2厅,115.2,23.0,2021-03-26
北京,朝阳,530.0,58108,2室1厅,91.21,14.0,2021-02-28
苏州,相城,285.0,22441,4室2厅,127.0,34.0,2019-07-30
苏州,工业园区,988.0,68016,3室2厅,145.26,11.0,2021-03-18
南京,江宁,239.0,31444,2室1厅,76.01,25.0,2021-03-07
苏州,昆山,147.0,12294,3室2厅,119.58,5.0,2021-03-24
成都,双流,132.0,16982,2室1厅,77.73,22.0,2021-03-29
苏州,吴中,186.0,23807,2室2厅,78.13,17.0,2021-02-16
南京,栖霞,152.0,20794,2室1厅,73.1,27.0,2021-03-30
南京,玄武,309.0,77775,1室1厅,39.73,7.0,2021-03-25
苏州,工业园区,288.0,32888,3室2厅,87.57,12.0,2020-05-17
北京,朝阳,516.0,37654,3室1厅,137.04,6.0,2020-12-21
北京,丰台,800.0,59361,3室2厅,134.77,11.0,2021-03-24
上海,黄浦,499.0,234824,1室0厅,21.25,6.0,2020-12-22
成都,金牛,124.0,14127,2室1厅,87.78,22.0,2019-10-19
苏州,昆山,177.0,20123,2室2厅,87.96,33.0,2020-09-17
上海,徐汇,708.0,71516,2室1厅,99.0,28.0,2021-03-02
苏州,高新,143.0,20938,2室1厅,68.3,5.0,2021-03-12
上海,闵行,395.0,47585,2室2厅,83.01,6.0,2021-03-28
苏州,工业园区,298.0,44333,1室1厅,67.22,30.0,2020-08-28
南京,雨花台,245.0,28535,3室2厅,85.86,26.0,2018-07-12
苏州,工业园区,1100.0,64343,4室2厅,170.96,28.0,2020-07-18
南京,江宁,398.0,31094,3室2厅,128.0,11.0,2021-02-22
苏州,相城,209.0,22968,3室2厅,91.0,27.0,2020-10-08
上海,浦东,252.0,60302,1室1厅,41.79,6.0,2021-02-05
上海,闵行,1110.0,95027,3室2厅,116.81,14.0,2021-02-20
北京,丰台,478.0,55887,2室1厅,85.53,16.0,2018-06-24
南京,江宁,155.0,27193,2室1厅,57.0,7.0,2021-03-16
南京,栖霞,58.0,16572,1室1厅,35.0,21.0,2020-06-11
南京,秦淮,298.0,35468,2室1厅,84.02,6.0,2020-09-20
南京,江宁,68.0,27553,1室1厅,24.68,3.0,2021-03-30
成都,金牛,210.0,20193,3室2厅,104.0,9.0,2021-03-31
苏州,昆山,172.0,19816,3室2厅,86.8,30.0,2021-03-04
上海,杨浦,460.0,54873,2室2厅,83.83,13.0,2021-03-27
北京,海淀,1395.0,149103,2室2厅,93.56,11.0,2021-03-26
南京,江宁,428.0,31287,3室2厅,136.8,11.0,2021-03-13
南京,雨花台,267.8,30114,3室2厅,88.93,25.0,2021-03-18
苏州,姑苏,113.0,21463,2室1厅,52.65,6.0,2021-01-07
南京,栖霞,245.0,28081,2室2厅,87.25,9.0,2020-03-21
南京,建邺,608.0,66095,3室2厅,91.99,33.0,2021-01-19
成都,天府新区,408.0,15269,4室2厅,267.21,24.0,2021-02-28
苏州,工业园区,1025.0,72270,3室2厅,141.83,25.0,2020-11-25
北京,丰台,770.0,74606,2室1厅,103.21,9.0,2021-03-17
上海,闵行,550.0,66886,2室2厅,82.23,6.0,2021-03-20
南京,秦淮,160.0,24243,2室1厅,66.0,11.0,2021-03-23
上海,奉贤,195.0,20638,2室2厅,94.49,5.0,2021-01-22
成都,成华,205.0,27396,2室1厅,74.83,24.0,2021-03-23
苏州,昆山,160.0,12601,3室2厅,126.98,6.0,2020-09-11
成都,新都,67.0,7353,2室1厅,91.12,18.0,2020-11-21
成都,龙泉驿,239.0,21455,3室2厅,111.4,6.0,2021-03-18
苏州,吴中,75.0,14424,2室2厅,52.0,14.0,2021-02-24
成都,金牛,53.0,13981,1室1厅,37.91,7.0,2021-04-01
成都,龙泉驿,129.8,16678,3室1厅,77.83,33.0,2020-04-27
成都,温江,186.0,13787,3室1厅,134.91,18.0,2020-11-11
苏州,吴中,225.0,22943,2室2厅,98.07,9.0,2021-03-06
苏州,昆山,130.0,15110,2室2厅,86.04,31.0,2020-04-07
上海,浦东,666.0,113555,2室1厅,58.65,6.0,2021-03-24
苏州,张家港,218.0,22842,2室2厅,95.44,33.0,2021-03-25
北京,海淀,598.0,131951,1室1厅,45.32,6.0,2021-03-19
北京,西城,560.0,105482,2室1厅,53.09,6.0,2021-03-09
成都,武侯,177.0,20206,3室1厅,87.6,13.0,2021-03-20
苏州,昆山,275.0,23270,3室2厅,118.18,26.0,2021-02-26
成都,温江,118.0,14793,2室2厅,79.77,33.0,2021-02-02
上海,宝山,300.0,51151,2室1厅,58.65,6.0,2021-02-23
北京,朝阳,520.0,61561,2室1厅,84.47,16.0,2021-03-13
苏州,相城,212.0,23157,2室2厅,91.55,11.0,2021-03-13
北京,朝阳,476.0,76185,2室1厅,62.48,7.0,2021-02-18
上海,闵行,559.0,62944,2室2厅,88.81,8.0,2021-03-15
成都,成华,102.0,21277,2室2厅,47.94,27.0,2021-03-29
成都,锦江,116.0,14300,2室1厅,81.12,18.0,2020-04-05
苏州,昆山,56.0,10199,1室1厅,54.91,18.0,2021-03-30
苏州,吴江,199.9,20950,3室2厅,95.42,25.0,2021-01-02
苏州,相城,167.0,20875,2室1厅,80.0,18.0,2021-03-14
苏州,昆山,120.0,14262,2室2厅,84.14,6.0,2021-03-21
成都,金牛,118.2,11501,2室2厅,102.78,21.0,2021-03-30
成都,郫都,115.0,13064,2室1厅,88.03,18.0,2021-04-03
苏州,昆山,149.3,16776,3室2厅,89.0,24.0,2021-03-21
成都,郫都,111.0,11885,3室1厅,93.4,22.0,2021-03-10
上海,浦东,368.0,79931,1室1厅,46.04,6.0,2020-11-15
苏州,高新,175.0,19635,2室2厅,89.13,18.0,2021-03-01
北京,西城,900.0,178572,2室1厅,50.4,6.0,2021-03-30
成都,郫都,96.0,12211,2室2厅,78.62,18.0,2021-01-15
苏州,高新,315.0,25156,4室2厅,125.22,8.0,2020-06-27
成都,青羊,143.8,19705,2室1厅,72.98,6.0,2020-10-05
成都,高新西,162.0,17560,3室1厅,92.26,17.0,2021-03-10
成都,青羊,89.0,13455,2室1厅,66.15,7.0,2021-03-19
成都,成华,134.0,17178,2室2厅,78.01,21.0,2020-10-25
北京,昌平,420.0,56030,2室1厅,74.96,6.0,2021-03-20
成都,武侯,132.0,17683,2室1厅,74.65,15.0,2021-03-20
苏州,昆山,420.0,31579,3室2厅,133.0,11.0,2021-02-18
南京,鼓楼,420.0,46073,4室1厅,91.16,8.0,2020-09-25
成都,青羊,220.0,35021,2室1厅,62.82,6.0,2020-06-05
苏州,工业园区,798.0,55668,3室2厅,143.35,29.0,2021-01-12
北京,东城,555.0,92950,2室1厅,59.71,6.0,2021-02-03
成都,青羊,381.0,31889,3室2厅,119.48,33.0,2021-03-21
苏州,姑苏,126.0,23132,2室1厅,54.47,6.0,2021-04-01
上海,普陀,670.0,81046,2室2厅,82.67,20.0,2020-12-24
苏州,昆山,122.8,14940,3室2厅,82.2,34.0,2021-03-23
南京,浦口,235.0,26987,3室2厅,87.08,18.0,2021-03-11
苏州,姑苏,230.0,29465,3室1厅,78.06,5.0,2021-02-27
上海,金山,142.0,18224,2室1厅,77.92,6.0,2021-02-23
南京,秦淮,235.0,47199,2室1厅,49.79,5.0,2021-03-20
南京,建邺,720.0,58338,3室2厅,123.42,32.0,2021-01-29
上海,长宁,910.0,88842,2室2厅,102.43,13.0,2021-01-29
上海,松江,220.0,33691,2室1厅,65.3,18.0,2021-03-27
成都,双流,135.0,13575,2室2厅,99.45,38.0,2021-03-17
苏州,昆山,103.0,15566,1室1厅,66.17,18.0,2021-03-23
苏州,相城,265.0,21970,3室2厅,120.62,6.0,2021-02-26
上海,嘉定,560.0,59747,3室2厅,93.73,7.0,2021-03-29
上海,长宁,475.0,62781,3室1厅,75.66,6.0,2021-02-26
成都,新都,96.0,10489,2室2厅,91.53,32.0,2020-11-15
上海,嘉定,410.0,46234,2室2厅,88.68,26.0,2021-01-21
上海,松江,335.0,42955,2室2厅,77.99,6.0,2021-03-19
苏州,吴中,175.0,17729,2室2厅,98.71,6.0,2020-08-14
上海,闵行,459.0,55242,2室1厅,83.09,6.0,2021-02-22
成都,青羊,245.0,32267,2室1厅,75.93,35.0,2021-03-14
上海,黄浦,1100.0,92182,3室2厅,119.33,7.0,2021-01-04
南京,秦淮,365.0,38017,3室1厅,96.01,15.0,2020-12-12
南京,秦淮,275.0,42432,2室2厅,64.81,7.0,2021-02-23
北京,西城,940.0,97208,2室1厅,96.7,22.0,2021-03-10
南京,浦口,278.0,24191,3室1厅,114.92,27.0,2021-03-03
苏州,昆山,220.0,17293,4室2厅,127.22,23.0,2020-12-05
成都,温江,87.5,9801,3室1厅,89.28,25.0,2020-12-21
北京,朝阳,1780.0,96498,3室2厅,184.46,26.0,2021-02-22
上海,杨浦,1435.0,99308,3室2厅,144.5,14.0,2021-01-30
上海,长宁,310.0,56735,1室1厅,54.64,6.0,2021-01-15
苏州,姑苏,176.0,28853,2室1厅,61.0,6.0,2021-04-02
成都,金牛,128.0,17389,2室2厅,73.61,7.0,2021-03-14
成都,成华,54.0,11892,1室1厅,45.41,6.0,2021-03-15
南京,秦淮,207.0,24098,2室2厅,85.9,14.0,2021-03-28
苏州,工业园区,255.0,32622,2室1厅,78.17,9.0,2020-12-01
南京,鼓楼,315.0,50032,2室1厅,62.96,8.0,2021-03-04
上海,浦东,810.0,65281,3室2厅,124.08,8.0,2020-08-19
上海,奉贤,122.0,36386,1室1厅,33.53,6.0,2021-02-28
上海,浦东,445.0,59113,2室2厅,75.28,6.0,2021-03-23
南京,秦淮,225.0,36385,2室1厅,61.84,22.0,2021-03-08
成都,龙泉驿,98.0,13008,2室1厅,75.34,33.0,2021-03-24
上海,普陀,738.0,82000,2室2厅,90.0,15.0,2021-03-19
苏州,昆山,182.0,14089,3室2厅,129.18,6.0,2021-03-20
南京,建邺,205.0,35796,2室1厅,57.27,7.0,2020-12-14
